"cellid","y.1","y.2","y.3","g2.1","g2.2","g2.3","x.loc","y.loc"
4966,0,0,0,0.486868551466614,-0.569299379363656,0.787607537116855,196.5,148.5
4969,0,0,0,0.171933413483202,0.162758678663522,0.565959092229605,205.5,148.5
4970,0,0,0,-0.378610391169786,-0.960194702260196,-0.44736855616793,208.5,148.5
4975,0,0,0,0.666347613092512,-0.800442032050341,-0.768530874978751,223.5,148.5
4976,0,0,0,-0.58049741666764,0.732527530286461,-0.660828141961247,226.5,148.5
4977,0,0,0,0.129593818914145,0.53194719646126,-0.118031982798129,229.5,148.5
4980,1,0,1,0.794782557990402,0.00610198825597763,0.650713325943798,238.5,148.5
4989,0,0,0,-0.159869915340096,-0.270455989520997,0.0628248401917517,265.5,148.5
4999,0,0,0,0.769749912433326,0.938348821830004,0.646640879102051,295.5,148.5
5000,0,0,0,0.8384789978154,0.866397881880403,-0.988937790971249,298.5,148.5
5008,0,0,0,0.593650531955063,0.218918657395989,-0.858461246825755,22.5,151.5
5043,0,0,0,-0.0418030512519181,-0.43469627154991,0.8902972121723,127.5,151.5
5045,0,0,0,0.656415762379766,0.572119244374335,-0.575760910753161,133.5,151.5
5047,1,1,1,0.430939284153283,0.988874367903918,-0.893267663661391,139.5,151.5
5050,0,0,0,-0.998005244880915,0.532520480919629,0.383045310154557,148.5,151.5
5054,0,0,0,0.970515527762473,-0.110186486504972,0.911784692201763,160.5,151.5
5055,0,0,0,-0.941558062564582,-0.118965144269168,0.106855069287121,163.5,151.5
5064,0,0,0,0.82689450122416,-0.00270067434757948,-0.161982483696193,190.5,151.5
5069,1,1,1,0.806029700208455,0.57113890722394,-0.302232066169381,205.5,151.5
5076,0,1,1,0.0898059820756316,-0.58440785901621,-0.504295446444303,226.5,151.5
5080,0,0,0,0.51744483364746,0.541120486799628,0.737975724507123,238.5,151.5
5082,1,0,0,-0.27378010796383,-0.412627381738275,0.850663742050529,244.5,151.5
5098,1,1,1,-0.106365541927516,-0.766158720012754,-0.274159042164683,292.5,151.5
5101,0,0,0,0.563915178179741,0.379750869702548,0.285509533714503,1.5,154.5
5106,0,0,0,-0.308419208042324,-0.894508293364197,-0.422569597139955,16.5,154.5
5107,0,0,0,-0.452503256499767,-0.478425453882664,-0.904609365388751,19.5,154.5
5116,0,0,0,0.918633120600134,0.754794076085091,0.8105927137658,46.5,154.5
5117,0,0,0,-0.832339281216264,-0.295973222702742,-0.0102888848632574,49.5,154.5
5120,0,0,0,0.833779269363731,0.360728031955659,-0.343988557811826,58.5,154.5
5132,0,0,0,0.632810049690306,0.64559020800516,0.927937956992537,94.5,154.5
5138,0,0,0,-0.820443165954202,-0.352425367571414,0.41228427644819,112.5,154.5
5147,0,1,1,0.178586054593325,0.0330919022671878,0.516665869392455,139.5,154.5
5148,0,0,0,-0.691960929892957,0.903749170713127,-0.115724552888423,142.5,154.5
5150,0,0,0,-0.0812290674075484,-0.53534242650494,0.977125766221434,148.5,154.5
5162,0,0,0,0.656668450217694,-0.634542383253574,-0.168083364143968,184.5,154.5
5165,0,0,0,-0.770463181659579,-0.779598227702081,0.763357678893954,193.5,154.5
5166,0,0,0,0.954157415777445,0.708438454195857,-0.58179345401004,196.5,154.5
5167,0,0,0,-0.959135031327605,0.395139922387898,-0.278753298800439,199.5,154.5
5170,0,0,0,-0.170390496961772,-0.0441185343079269,0.877940195612609,208.5,154.5
5171,1,0,0,-0.177383915055543,0.714227377437055,-0.347073573619127,211.5,154.5
5179,0,0,0,0.598439851775765,-0.982534713577479,0.821876419242471,235.5,154.5
5184,0,0,0,0.396028387825936,0.463837090414017,0.786609583999962,250.5,154.5
5187,0,0,0,-0.144516338128597,-0.454985108226538,-0.165682293009013,259.5,154.5
5188,0,0,0,0.778657607268542,-0.777249568141997,-0.0314234951511025,262.5,154.5
5196,0,0,0,-0.937504140194505,-0.21547927102074,0.118361538276076,286.5,154.5
5213,0,1,1,0.328552267514169,0.493327769916505,0.974093515891582,37.5,157.5
5214,0,0,0,-0.834995361510664,-0.264408574439585,-0.458443311043084,40.5,157.5
5221,0,0,0,-0.983957524877042,-0.845805976074189,-0.175017047207803,61.5,157.5
5228,1,1,1,-0.281645029783249,-0.61105668079108,-0.653462559450418,82.5,157.5
5232,0,0,0,0.284988737199455,-0.0572803881950676,-0.843321136198938,94.5,157.5
5235,0,0,0,-0.617422842886299,0.750016981735826,-0.861487628426403,103.5,157.5
5246,1,0,1,0.810884382110089,-0.135360911488533,0.3264449830167,136.5,157.5
5250,0,0,0,-0.00142081873491406,-0.903667997103184,-0.729361635632813,148.5,157.5
5254,0,0,0,-0.707076930906624,-0.621191079262644,-0.138509640470147,160.5,157.5
5255,0,0,0,0.955340200103819,0.85636961273849,-0.252125470899045,163.5,157.5
5256,0,0,0,0.730129016097635,-0.134416384156793,0.981914791744202,166.5,157.5
5262,0,0,0,0.149558340199292,-0.589386362116784,0.445322105195373,184.5,157.5
5263,0,0,0,-0.29263799963519,-0.105841262731701,-0.240006285253912,187.5,157.5
5264,0,0,0,0.112253354862332,0.144765917211771,0.625799950677902,190.5,157.5
5268,0,0,0,0.394722537603229,-0.330300129018724,-0.127433803863823,202.5,157.5
5273,0,0,0,-0.493638888467103,-0.117538273800164,-0.662873573135585,217.5,157.5
5275,0,0,0,0.0447530816309154,-0.826814208179712,0.318734318949282,223.5,157.5
5276,1,1,0,0.667148502077907,-0.723901913035661,0.432706206571311,226.5,157.5
5285,0,0,0,-0.702683604322374,0.981650835834444,0.165599111933261,253.5,157.5
5287,0,0,0,0.709749829955399,-0.0645074700005352,-0.0119893033988774,259.5,157.5
5291,0,0,0,-0.379036682657897,-0.546474312897772,-0.443008111324161,271.5,157.5
5292,0,0,0,0.94865059806034,0.0519918226636946,0.389225532766432,274.5,157.5
5293,1,0,1,0.430937414057553,-0.784593812189996,-0.158064891118556,277.5,157.5
5300,0,0,0,-0.441761246416718,-0.428496720734984,0.868778946343809,298.5,157.5
5306,0,0,0,-0.660276873968542,-0.479571073781699,-0.12760161049664,16.5,160.5
5310,1,1,1,0.146142843179405,-0.0345819774083793,-0.475570669397712,28.5,160.5
5314,0,1,1,-0.421969800721854,-0.37997533660382,0.189970083069056,40.5,160.5
5315,0,0,0,-0.264766803476959,0.655232703778893,-0.427014592569321,43.5,160.5
5324,0,0,0,-0.159853843972087,-0.259988738689572,-0.45473195053637,70.5,160.5
5326,1,1,1,0.784028102178127,-0.259418211877346,-0.707081424538046,76.5,160.5
5329,0,0,0,0.00624061888083816,-0.000764449127018452,-0.841295232065022,85.5,160.5
5331,0,0,0,-0.519492261111736,0.784752607811242,-0.3726527960971,91.5,160.5
5333,0,0,0,-0.880658862646669,-0.996687810868025,0.144540064968169,97.5,160.5
5337,0,0,0,-0.837726405821741,-0.758874229621142,-0.206766209099442,109.5,160.5
5342,0,1,1,-0.857749302871525,0.255948617123067,0.942338689230382,124.5,160.5
5349,0,1,1,-0.0899343751370907,0.696822227910161,-0.0590210589580238,145.5,160.5
5350,0,1,0,0.269812135957181,0.440533925313503,-0.643445367924869,148.5,160.5
5351,0,0,0,0.712228106800467,-0.0474909557960927,-0.678902628365904,151.5,160.5
5352,1,0,0,0.663047518115491,-0.95948803704232,0.83354681218043,154.5,160.5
5354,0,0,0,-0.621503435075283,-0.705723694525659,-0.433493398595601,160.5,160.5
5364,0,0,0,0.0356817916035652,-0.465337149333209,0.00850103050470352,190.5,160.5
5367,0,0,0,-0.00822145259007812,0.651717247441411,-0.983807605225593,199.5,160.5
5378,0,1,1,-0.377006478141993,0.837797156535089,-0.467477226629853,232.5,160.5
5380,0,0,0,-0.991953355725855,-0.452436510007828,-0.813335665967315,238.5,160.5
5392,0,0,0,0.0667701265774667,0.280293026007712,-0.830083718989044,274.5,160.5
5395,0,0,0,0.496440800372511,0.965784902218729,0.448751602321863,283.5,160.5
5396,0,0,0,0.719212171621621,-0.329312414396554,0.943127738311887,286.5,160.5
5397,1,1,1,-0.627483376301825,0.978214002214372,-0.42832651315257,289.5,160.5
5401,1,1,1,0.10405214689672,0.417044139932841,0.501604151912034,1.5,163.5
5405,0,0,0,0.480056005064398,0.701661697588861,-0.466917739249766,13.5,163.5
5409,0,0,0,-0.730304479133338,-0.41708846250549,-0.87302969256416,25.5,163.5
5418,0,1,1,0.179359120782465,0.361907252110541,0.391276424750686,52.5,163.5
5419,0,0,0,-0.331910111010075,-0.748153456486762,-0.854512842837721,55.5,163.5
5425,1,1,1,-0.708673015702516,0.481460057199001,0.0203073984012008,73.5,163.5
5432,0,0,0,0.650359453633428,-0.177858063485473,0.768841509241611,94.5,163.5
5439,0,0,0,0.287764361128211,-0.796125052496791,0.555198923684657,115.5,163.5
5440,1,1,0,0.885473345406353,-0.867408669553697,-0.472666817251593,118.5,163.5
5443,1,1,1,-0.73699106508866,-0.98621257673949,-0.567971659358591,127.5,163.5
5444,1,1,1,-0.00888484111055732,0.535826771054417,-0.852491798345,130.5,163.5
5445,1,0,1,0.329804459121078,0.202950428240001,0.458864147309214,133.5,163.5
5447,0,0,0,-0.574415249284357,0.808723276015371,-0.337169334758073,139.5,163.5
5450,0,0,0,0.0916615491732955,-0.384674777276814,0.421033781021833,148.5,163.5
5462,0,1,1,0.711675314698368,0.766353460494429,0.39939460484311,184.5,163.5
5474,0,0,0,-0.870302877388895,0.977468553930521,0.206127074547112,220.5,163.5
5480,0,1,0,-0.416573994792998,0.26620208285749,-0.624508911278099,238.5,163.5
5483,1,0,1,-0.326809242833406,-0.91093259723857,-0.495295338798314,247.5,163.5
5484,1,0,1,0.820487243589014,-0.188246919773519,0.528115081600845,250.5,163.5
5485,0,0,0,-0.222189604304731,-0.97669073799625,0.982879696413875,253.5,163.5
5489,1,1,1,0.279250153340399,0.856139031238854,-0.520689560100436,265.5,163.5
5496,1,1,1,-0.0966641781851649,0.234959330409765,0.389949039556086,286.5,163.5
5498,0,0,0,-0.170089539140463,-0.872316714376211,0.0100020859390497,292.5,163.5
5500,0,0,0,-0.542763469740748,0.170086864382029,0.394225138239563,298.5,163.5
5512,0,0,1,-0.697130154352635,0.269830225966871,-0.129922450054437,34.5,166.5
5516,1,1,0,0.263376565184444,0.362156586255878,-0.372529696673155,46.5,166.5
5517,0,0,0,-0.000656201038509607,-0.95757033675909,-0.767252474557608,49.5,166.5
5520,0,0,0,0.52920781634748,0.669589736033231,-0.712990023661405,58.5,166.5
5527,1,0,1,0.29855150077492,-0.477663210593164,-0.926803577225655,79.5,166.5
5531,1,0,0,-0.903975549619645,-0.0319212344475091,-0.0312630673870444,91.5,166.5
5532,0,0,0,-0.0132791739888489,0.389667093753815,0.913853753358126,94.5,166.5
5536,0,0,0,-0.792127161752433,0.484820114914328,0.397476659622043,106.5,166.5
5543,1,1,1,0.726940690539777,0.459787846542895,-0.268077845685184,127.5,166.5
5544,1,0,0,0.105010272935033,-0.969773959834129,-0.520394813735038,130.5,166.5
5545,0,1,0,-0.223186946474016,0.645708092022687,0.63075144123286,133.5,166.5
5549,0,0,0,0.721497064456344,0.47076295921579,0.0784283936955035,145.5,166.5
5552,0,0,0,0.244060681667179,0.137137751094997,0.410716189537197,154.5,166.5
5557,1,0,1,-0.416406320873648,0.0220428425818682,-0.870336669031531,169.5,166.5
5571,0,0,0,0.00140199856832623,-0.103155236691236,-0.0102576240897179,211.5,166.5
5573,0,0,0,-0.042574851308018,0.923331413883716,0.789250261150301,217.5,166.5
5574,0,0,0,0.327079505193979,0.14146033860743,-0.536066540051252,220.5,166.5
5575,0,0,0,0.605760202277452,-0.995132554788142,-0.701116958167404,223.5,166.5
5577,0,0,0,-0.0877483310177922,-0.383517363574356,-0.718162409029901,229.5,166.5
5578,0,1,1,-0.503812998533249,-0.131638574879616,0.93152026552707,232.5,166.5
5579,1,1,1,-0.30595928709954,-0.297093251720071,0.315378579311073,235.5,166.5
5583,0,0,0,-0.211545159108937,-0.562991101760417,0.414615520741791,247.5,166.5
5601,1,1,1,-0.461547184269875,0.877001869492233,-0.620511839166284,1.5,169.5
5604,0,0,0,0.103243291378021,0.450970554724336,0.128019079566002,10.5,169.5
5608,0,1,1,-0.867803285829723,-0.514075693674386,0.547774516046047,22.5,169.5
5611,0,0,0,-0.834649372380227,-0.112749317195266,-0.0330969714559615,31.5,169.5
5631,0,0,0,-0.271960688754916,0.734010621905327,-0.0787515142001212,91.5,169.5
5633,0,0,0,0.226430165115744,0.341904330998659,-0.894704781938344,97.5,169.5
5635,0,0,0,0.356184795033187,-0.0173313817940652,-0.85282367374748,103.5,169.5
5639,1,1,0,0.843904378358275,-0.365605288650841,-0.594120416790247,115.5,169.5
5640,0,0,0,-0.854872866533697,0.570949958637357,0.625648380257189,118.5,169.5
5647,1,1,0,0.708102873992175,-0.838598430156708,-0.314192263875157,139.5,169.5
5649,0,0,0,0.677876656409353,0.0303134503774345,0.386577583383769,145.5,169.5
5654,0,0,0,-0.660338910296559,-0.528630073647946,-0.50772025808692,160.5,169.5
5656,0,0,0,0.119470321107656,-0.575409297831357,0.365824912674725,166.5,169.5
5661,0,0,0,0.859129867050797,-0.549328070599586,0.223073517438024,181.5,169.5
5662,0,0,0,0.883797650691122,-0.394023474771529,-0.837062790058553,184.5,169.5
5674,0,0,0,-0.666251699905843,0.336201987229288,0.739807055331767,220.5,169.5
5681,0,0,0,-0.661568308249116,0.385758159216493,0.729598399251699,241.5,169.5
5687,1,0,1,0.222909037955105,-0.662553498987108,0.6344383219257,259.5,169.5
5690,0,0,0,-0.59881273843348,-0.0433589457534254,0.583656711969525,268.5,169.5
5699,0,0,0,0.822436779737473,-0.907625777181238,-0.601523697841913,295.5,169.5
5706,0,0,0,-0.18155452888459,0.733022973872721,-0.844934109132737,16.5,172.5
5717,0,0,0,-0.113597992807627,0.900222283788025,0.328182925470173,49.5,172.5
5719,0,0,0,0.2195217134431,0.782938222400844,-0.769908104091883,55.5,172.5
5723,0,0,0,-0.202101280912757,-0.494854056276381,-0.785688360221684,67.5,172.5
5724,0,0,0,-0.919886181131005,0.00584533018991351,-0.352808318566531,70.5,172.5
5726,0,1,1,-0.861317690927535,0.901017310097814,0.309494316577911,76.5,172.5
5732,0,0,0,-0.218258074950427,-0.979978770483285,0.268516480457038,94.5,172.5
5740,0,0,0,0.842444496694952,-0.37254027556628,-0.0724740698933601,118.5,172.5
5742,0,0,1,0.0752929425798357,-0.800251012202352,-0.0514295836910605,124.5,172.5
5744,0,0,0,0.0678815790452063,0.0889668525196612,-0.771195971872658,130.5,172.5
5747,0,1,1,-0.0511525627225637,-0.261238963343203,-0.346758578438312,139.5,172.5
5752,0,0,0,-0.851003305055201,-0.555635049007833,-0.868107621558011,154.5,172.5
5754,1,0,0,-0.00603345641866326,-0.804586891084909,0.226068641990423,160.5,172.5
5758,0,0,0,-0.509802561253309,0.727269438561052,0.163424673024565,172.5,172.5
5768,0,0,0,-0.170701279770583,0.21505974046886,0.0869132028892636,202.5,172.5
5769,0,0,0,-0.712650751695037,-0.431665268260986,0.752023020759225,205.5,172.5
5771,0,0,0,0.107493959367275,-0.059922787360847,0.427833057008684,211.5,172.5
5786,1,0,1,-0.184050976298749,0.177109573967755,0.621615790296346,256.5,172.5
5787,0,1,0,0.51050751330331,-0.693806285504252,-0.775939222890884,259.5,172.5
5790,0,1,1,-0.898374255280942,-0.549624630715698,0.0150158130563796,268.5,172.5
5801,0,0,0,-0.913370268885046,-0.521605013404042,0.951354588381946,1.5,175.5
5806,0,0,0,-0.864428719040006,-0.746139453724027,-0.579469700343907,16.5,175.5
5812,1,1,1,-0.64368934975937,0.36935398215428,0.0656220396049321,34.5,175.5
5816,1,0,1,0.338577857706696,0.0463510979898274,-0.513488619122654,46.5,175.5
5824,0,0,0,-0.0982745015062392,0.848481389693916,0.0132716284133494,70.5,175.5
5825,0,0,0,-0.183197005651891,-0.142318659462035,-0.479487712029368,73.5,175.5
5844,1,1,0,0.449074005242437,-0.336856577079743,-0.0500503671355546,130.5,175.5
5851,0,0,0,0.351307454984635,-0.319711514748633,0.0851820455864072,151.5,175.5
5862,0,0,0,0.802531915251166,0.484441538807005,0.432460701093078,184.5,175.5
5872,0,0,0,-0.10430514626205,0.565776105970144,-0.871527095790952,214.5,175.5
5877,0,0,0,-0.95471361046657,-0.601718334946781,-0.280614614952356,229.5,175.5
5884,1,0,0,0.227600817102939,-0.618271917570382,-0.799825220368803,250.5,175.5
5889,0,0,0,-0.176012072712183,-0.634428349789232,-0.714276939630508,265.5,175.5
5892,0,0,0,0.941172217018902,-0.927932555321604,0.963652866892517,274.5,175.5
5896,0,0,0,-0.0193311753682792,0.93180395802483,-0.56316749099642,286.5,175.5
5904,0,1,1,-0.163225058466196,0.0172360171563923,-0.094364648219198,10.5,178.5
5908,0,0,0,-0.606533988378942,0.965538208372891,0.137535401619971,22.5,178.5
5913,0,0,0,0.909737570211291,0.145629663486034,-0.0014494895003736,37.5,178.5
5914,0,1,1,0.963119668420404,0.844852129928768,0.34740984113887,40.5,178.5
5919,0,1,1,-0.415536931250244,0.343492235988379,0.0855249012820423,55.5,178.5
5928,0,0,0,0.571734571363777,0.443002270534635,-0.880794278346002,82.5,178.5
5932,0,0,0,0.509625325445086,0.519439164549112,0.537027137354016,94.5,178.5
5945,1,0,0,0.593835758510977,0.282493016682565,0.77295218128711,133.5,178.5
5947,0,0,0,0.625302724540234,-0.499180677346885,0.126770372968167,139.5,178.5
5953,0,0,0,-0.434122199658304,0.567370261531323,0.419407201930881,157.5,178.5
5956,0,0,0,0.865550430025905,0.92586603667587,-0.295942680444568,166.5,178.5
5963,0,0,0,-0.378701174166054,0.863734344020486,0.288638642057776,187.5,178.5
5966,0,0,0,-0.314967099111527,0.718963623512536,0.795874688308686,196.5,178.5
5969,0,0,0,0.0229349643923342,-0.0936169652268291,-0.932198900729418,205.5,178.5
5970,0,0,0,-0.969069988001138,-0.0427671102806926,0.767537750303745,208.5,178.5
5971,0,0,0,-0.27278816467151,0.770655698608607,-0.704951860010624,211.5,178.5
5972,0,0,0,0.768310772255063,0.490095631685108,-0.300037732813507,214.5,178.5
5973,0,0,0,-0.896890928968787,-0.407923464197665,0.0384924886748195,217.5,178.5
5982,0,1,1,0.20530122006312,-0.326703420374542,-0.115329067222774,244.5,178.5
5984,0,0,0,0.267566420137882,0.175588845741004,-0.769796329550445,250.5,178.5
5997,0,0,0,0.21306554088369,0.0425414149649441,0.993705649394542,289.5,178.5
5999,0,0,0,0.0930444779805839,0.435158371925354,0.961250374559313,295.5,178.5
6004,1,1,1,0.240156930405647,-0.18603476183489,0.502045218832791,10.5,181.5
6014,0,0,0,0.525468518026173,0.238578251097351,-0.0204691626131535,40.5,181.5
6024,0,0,0,0.165186949074268,0.108326058834791,-0.584657897707075,70.5,181.5
6027,0,1,1,-0.223681517876685,-0.890023837331682,0.748731471132487,79.5,181.5
6034,0,0,0,-0.450269515626132,-0.920025658328086,0.524829716421664,100.5,181.5
6038,0,0,0,0.8168232049793,0.97498347889632,0.508685498032719,112.5,181.5
6044,0,0,0,0.817307962570339,-0.802954806480557,0.560732152312994,130.5,181.5
6046,0,0,0,-0.487304975278676,-0.75780344940722,0.772963777650148,136.5,181.5
6049,1,1,1,-0.61416310351342,-0.765657354611903,-0.392665330320597,145.5,181.5
6053,0,0,0,-0.375444883946329,0.575082600582391,-0.854222798254341,157.5,181.5
6058,0,1,0,0.463072146754712,-0.527742246631533,-0.712781086564064,172.5,181.5
6063,0,0,0,0.156640405301005,0.622879111673683,0.996608758810908,187.5,181.5
6069,1,0,0,-0.991107508540154,-0.316258428152651,-0.763408931903541,205.5,181.5
6073,0,0,0,0.511945128906518,0.580283015035093,0.666754984296858,217.5,181.5
6075,0,0,0,-0.0819463664665818,-0.333323133643717,-0.324561574496329,223.5,181.5
6080,0,0,1,0.0792864910326898,-0.418071629013866,0.248119565658271,238.5,181.5
6084,1,1,0,-0.619290887378156,0.258168111555278,0.124357975553721,250.5,181.5
6089,1,1,1,-0.784677969757468,0.984572031535208,0.77165548177436,265.5,181.5
6092,1,1,1,0.55999341327697,0.773314981721342,-0.388915807474405,274.5,181.5
6093,1,1,0,0.534932927694172,-0.376941618043929,0.663204707205296,277.5,181.5
6094,0,0,0,-0.292136918287724,0.824607281945646,0.206973268184811,280.5,181.5
6096,0,1,1,-0.218559078872204,-0.0323791499249637,0.230455717537552,286.5,181.5
6110,0,0,0,0.235187515616417,-0.653659901116043,-0.838781124912202,28.5,184.5
6114,0,0,0,-0.705459006596357,0.149774003773928,-0.985028877388686,40.5,184.5
6121,1,1,0,0.947387722320855,0.459720018319786,0.159869130235165,61.5,184.5
6123,1,0,1,-0.485747087281197,-0.326925196684897,0.765653979964554,67.5,184.5
6133,0,0,0,-0.89208452263847,-0.561499195639044,0.270238596946001,97.5,184.5
6136,0,0,0,-0.533157359343022,-0.89929287834093,-0.848160174675286,106.5,184.5
6144,0,0,0,0.989852956496179,0.241026368457824,-0.346239464357495,130.5,184.5
6146,0,1,1,-0.86644247174263,0.959603745490313,-0.864650122821331,136.5,184.5
6148,1,0,0,0.792390543036163,-0.16643233736977,-0.024590861517936,142.5,184.5
6153,0,0,0,-0.115382572636008,0.988577909301966,-0.162941364571452,157.5,184.5
6154,0,0,0,-0.898142996709794,0.60841780109331,-0.982780115213245,160.5,184.5
6155,0,0,0,-0.763350983150303,-0.518649055622518,-0.341484825592488,163.5,184.5
6156,0,0,0,-0.0367656880989671,0.955529337283224,-0.720542922616005,166.5,184.5
6157,0,0,0,-0.184201141819358,-0.199298867490143,-0.882857466582209,169.5,184.5
6161,0,0,0,0.0706499419175088,-0.194069667253643,-0.83105415198952,181.5,184.5
6162,0,0,0,-0.651971724350005,-0.0496898107230663,0.0283330641686916,184.5,184.5
6166,0,0,0,0.690946189686656,-0.547852598596364,0.821634232532233,196.5,184.5
6167,0,0,0,-0.737147203180939,0.887541832402349,-0.543760248459876,199.5,184.5
6170,0,0,0,0.0068893195129931,-0.198721086140722,0.81609064899385,208.5,184.5
6174,1,0,0,0.301195731852204,-0.443932498805225,0.600712107494473,220.5,184.5
6180,1,1,1,-0.20048384508118,-0.022738182451576,-0.123967279214412,238.5,184.5
6191,0,1,0,-0.954069595318288,0.992709967773408,0.406912060454488,271.5,184.5
6193,0,0,0,0.193495734594762,-0.573993649799377,-0.0677427793852985,277.5,184.5
6203,0,0,0,0.740454114507884,-0.986536951269954,-0.872939272783697,7.5,187.5
6214,0,0,1,0.824148705229163,0.0655199042521417,0.905239923857152,40.5,187.5
6222,0,0,0,-0.0830842168070376,0.132979982998222,-0.196806075051427,64.5,187.5
6224,0,0,0,-0.507493234239519,0.2137022158131,0.408859324175864,70.5,187.5
6228,1,1,1,-0.276939811185002,-0.960513009689748,-0.388169853482395,82.5,187.5
6229,0,0,0,-0.754390991292894,0.422485676594079,0.584932725410908,85.5,187.5
6230,1,0,0,0.433117024600506,0.461943312548101,-0.0680698077194393,88.5,187.5
6232,1,0,1,0.804958819411695,-0.543282653670758,-0.602068691980094,94.5,187.5
6236,0,0,0,-0.62548667890951,-0.331210996955633,0.49272388080135,106.5,187.5
6252,1,1,1,-0.306126213166863,0.710696486290544,0.962613437790424,154.5,187.5
6253,0,0,0,-0.382361237425357,-0.843765088357031,-0.125341944862157,157.5,187.5
6264,0,0,0,0.76504047960043,0.768073119688779,-0.168871597852558,190.5,187.5
6266,0,0,0,0.0319038676097989,0.544110245071352,0.378838151227683,196.5,187.5
6267,0,0,0,-0.0412093824706972,-0.880523927509785,-0.297405070625246,199.5,187.5
6269,0,0,0,-0.734092528466135,0.253428983036429,-0.959637011401355,205.5,187.5
6276,0,0,0,-0.740138501860201,0.266251920256764,0.0295256711542606,226.5,187.5
6286,0,0,0,0.678870379924774,-0.355672378558666,-0.540310986805707,256.5,187.5
6295,0,0,0,-0.964123835321516,-0.186941920313984,0.135616332758218,283.5,187.5
6298,0,0,0,0.349704921711236,0.801539610140026,0.577058407012373,292.5,187.5
6301,0,1,1,-0.797225575894117,0.499391291756183,-0.841805732809007,1.5,190.5
6303,0,0,0,-0.0286085000261664,0.664308901876211,-0.390997793525457,7.5,190.5
6312,1,1,1,-0.980556190945208,0.344991352409124,0.0763520202599466,34.5,190.5
6317,0,1,1,0.569912834092975,0.572069535963237,-0.8395548122935,49.5,190.5
6318,0,0,0,0.352859678678215,0.654273525811732,-0.127380775287747,52.5,190.5
6319,0,0,0,0.130925769452006,-0.942377926316112,0.0797929302789271,55.5,190.5
6331,0,0,0,-0.508665123488754,-0.657657830510288,-0.912886696401983,91.5,190.5
6332,0,0,0,0.917382227256894,-0.813384068198502,0.297579626552761,94.5,190.5
6333,0,0,0,0.956322937272489,-0.90836630621925,-0.961762524209917,97.5,190.5
6337,0,0,0,-0.411935068201274,-0.795401817653328,0.822384058032185,109.5,190.5
6339,0,0,0,-0.27392295980826,-0.95625399146229,-0.0343488771468401,115.5,190.5
6342,0,0,0,0.623400251381099,0.128900163341314,-0.142481362912804,124.5,190.5
6355,0,0,0,-0.674049608875066,0.763724806718528,0.856445714365691,163.5,190.5
6357,0,0,0,-0.912943090312183,-0.274495622608811,-0.130343195050955,169.5,190.5
6367,0,0,0,-0.322066534310579,0.63133347267285,0.256030820310116,199.5,190.5
6371,1,0,0,-0.470582655165344,0.131171646062285,-0.21270535280928,211.5,190.5
6372,0,0,0,-0.903804234229028,0.31693028146401,-0.289061343297362,214.5,190.5
6375,0,0,0,0.717700615990907,0.0715765580534935,0.0115227284841239,223.5,190.5
6378,0,0,0,-0.569252758286893,0.248989317100495,-0.893412617500871,232.5,190.5
6379,0,0,0,-0.130250113550574,-0.0947791184298694,-0.309417891316116,235.5,190.5
6384,0,0,0,-0.623258776031435,-0.173377699684352,0.0738347312435508,250.5,190.5
6386,0,0,0,-0.2667465955019,0.711021794937551,0.498222620226443,256.5,190.5
6405,0,0,0,0.28672130452469,0.375345897860825,-0.261157259345055,13.5,193.5
6409,1,1,1,-0.0246063498780131,0.975273793563247,0.144358966499567,25.5,193.5
6413,0,0,0,-0.608673575799912,-0.880143120419234,-0.337508524302393,37.5,193.5
6419,0,0,0,-0.592519420199096,-0.619587566703558,-0.623823766130954,55.5,193.5
6423,0,0,0,-0.28302813693881,0.81571545638144,-0.830596752930433,67.5,193.5
6424,0,0,0,-0.168340848758817,0.373539560940117,0.4834098322317,70.5,193.5
6428,1,1,0,0.0796217950992286,0.882271015550941,-0.453202892094851,82.5,193.5
6431,1,1,0,0.610250431112945,0.841224254574627,-0.402692913543433,91.5,193.5
6433,0,0,0,0.592691985890269,0.258871140424162,-0.286376458592713,97.5,193.5
6434,0,0,0,0.70548440143466,-0.745825233869255,-0.140982252545655,100.5,193.5
6436,0,0,0,0.542419689241797,0.41603086842224,-0.856033531017601,106.5,193.5
6445,0,0,0,-0.0135923665948212,-0.101307260338217,-0.715934419538826,133.5,193.5
6451,0,0,0,0.91454118443653,-0.579840554390103,-0.36627558991313,151.5,193.5
6455,0,0,0,0.410843468271196,0.651899173855782,-0.89623134303838,163.5,193.5
6458,0,0,0,-0.515034171752632,0.736741726752371,-0.678281289059669,172.5,193.5
6471,0,0,0,0.84234664356336,0.402001705486327,-0.825687916018069,211.5,193.5
6478,0,0,0,0.573163609486073,0.555113666690886,-0.0576547789387405,232.5,193.5
6479,0,0,0,-0.962748191319406,0.239211301784962,0.434642708860338,235.5,193.5
6481,0,0,0,0.607469300739467,0.265428686980158,0.97500836988911,241.5,193.5
6484,0,0,0,-0.0952855404466391,-0.966819102875888,0.803229665849358,250.5,193.5
6490,0,0,0,0.241410044953227,0.76325724972412,0.916936059482396,268.5,193.5
6493,1,0,1,-0.00484727881848812,-0.158270753920078,0.182291840203106,277.5,193.5
6495,0,0,0,-0.268453609198332,-0.589963229838759,-0.451113836839795,283.5,193.5
