"cellid","y1","y2","y3","g1","g2","g3","time","x.loc","y.loc"
8415,1,0,0,0.518514713738114,0.461718656588346,0.376025245990604,5,43.5,253.5
8416,0,1,0,0.296252008993179,-0.52895339159295,0.491428480483592,1,46.5,253.5
8416,NA,1,1,-0.774087593425065,-0.355065824929625,-0.223195701371878,2,46.5,253.5
8416,0,0,0,-0.63573783589527,0.0636467938311398,-0.253392817918211,3,46.5,253.5
8416,0,0,0,0.280871229246259,0.284447898622602,-0.225419602356851,4,46.5,253.5
8416,0,0,0,0.557455011177808,-0.655160841532052,0.475154023617506,5,46.5,253.5
8419,0,0,0,-0.260592106729746,-0.0600286573171616,0.640719784423709,1,55.5,253.5
8419,0,0,NA,-0.877066136803478,-0.0970219420269132,0.602319985162467,2,55.5,253.5
8419,0,0,0,0.553999069146812,-0.130793444346637,-0.43284914130345,3,55.5,253.5
8419,0,0,0,-0.107267888728529,0.805438911076635,-0.891873745713383,4,55.5,253.5
8419,0,0,1,0.59549354808405,0.194697077851743,-0.151200427208096,5,55.5,253.5
8421,0,0,0,-0.0944031355902553,0.328369959723204,-0.319537631236017,1,61.5,253.5
8421,1,0,0,-0.223606686107814,0.10703697334975,0.711009507998824,2,61.5,253.5
8421,0,0,0,0.374271105509251,-0.737531792372465,0.781419049948454,3,61.5,253.5
8421,1,1,0,-0.528012337628752,0.924151760991663,-0.725278601050377,4,61.5,253.5
8421,1,0,1,-0.488725650589913,-0.761958518996835,-0.590939071495086,5,61.5,253.5
8433,0,0,0,0.567326222080737,-0.154244629666209,0.0121274241246283,1,97.5,253.5
8433,0,0,0,0.401413435582072,0.0529611762613058,0.736849476117641,2,97.5,253.5
8433,0,0,0,-0.705497121904045,-0.551357959862798,-0.693887252360582,3,97.5,253.5
8433,0,0,0,0.949744964484125,0.313698455691338,-0.795696261804551,4,97.5,253.5
8433,0,0,0,0.447153919842094,0.19451965438202,-0.205739136319607,5,97.5,253.5
8442,0,0,0,0.511111602187157,0.666469202842563,-0.976404519751668,1,124.5,253.5
8442,0,0,0,-0.683530265465379,-0.402993064373732,-0.0182674303650856,2,124.5,253.5
8442,0,0,0,-0.738169233314693,0.820655100978911,0.447111562360078,3,124.5,253.5
8442,0,0,0,0.625085057225078,-0.654251392465085,-0.385132063645869,4,124.5,253.5
8442,1,0,0,0.56944371201098,0.170980263967067,0.864952665288001,5,124.5,253.5
8444,0,NA,0,-0.240526227746159,0.236400896683335,-0.124198149424046,1,130.5,253.5
8444,0,0,0,0.191759874112904,-0.801190378144383,-0.698264357168227,2,130.5,253.5
8444,0,0,NA,-0.812400819268078,0.0272681997157633,0.848792205564678,3,130.5,253.5
8444,0,0,0,-0.47740334412083,-0.351685910951346,-0.646250098012388,4,130.5,253.5
8444,0,0,0,0.200924136675894,-0.284783278591931,-0.872441079467535,5,130.5,253.5
8450,0,0,0,0.891434845048934,-0.464012111537158,-0.979776765685529,1,148.5,253.5
8450,0,0,0,0.511107019614428,0.843672574032098,0.0427487958222628,2,148.5,253.5
8450,0,0,0,-0.465737397316843,0.432034603320062,0.608868701849133,3,148.5,253.5
8450,0,0,0,-0.279845855198801,-0.890216967556626,0.268019882496446,4,148.5,253.5
8450,0,0,0,-0.790840955916792,0.427831635810435,-0.560716359410435,5,148.5,253.5
8452,0,1,1,0.635134537704289,0.354953935369849,0.526447271928191,1,154.5,253.5
8452,0,0,0,0.700976043008268,0.715693501755595,-0.690918391570449,2,154.5,253.5
8452,0,0,0,0.168125567492098,-0.406873723026365,0.733900398947299,3,154.5,253.5
8452,0,0,0,0.959010536782444,-0.528718928340822,-0.17568200128153,4,154.5,253.5
8452,0,0,0,-0.145560810342431,0.430888627190143,-0.071747631765902,5,154.5,253.5
8453,0,0,0,-0.731242372188717,-0.721166599076241,0.0793919344432652,1,157.5,253.5
8453,0,0,0,-0.734582928009331,-0.0718878111802042,0.541651932056993,2,157.5,253.5
8453,0,0,0,-0.758762748911977,0.375291046220809,0.858652971684933,3,157.5,253.5
8453,0,0,0,-0.473660532850772,-0.212401375640184,0.1266835546121,4,157.5,253.5
8453,NA,0,0,-0.816876905970275,0.448824957478791,-0.304503492079675,5,157.5,253.5
8455,0,0,NA,-0.752143966965377,0.781562091317028,-0.381468101404607,1,163.5,253.5
8455,0,0,0,-0.414050215855241,0.693895019590855,0.619054247625172,2,163.5,253.5
8455,NA,NA,0,-0.822122918441892,-0.0625258469954133,0.19257751526311,3,163.5,253.5
8455,0,0,0,0.537977116182446,-0.544889956247061,0.815865095704794,4,163.5,253.5
8455,0,0,0,0.566520151682198,-0.785998903680593,-0.0999335376545787,5,163.5,253.5
8462,0,0,0,-0.289557826705277,-0.570793993305415,0.222245188895613,1,184.5,253.5
8462,0,0,0,-0.996933615300804,0.367327962070704,-0.083232756704092,2,184.5,253.5
8462,0,0,0,-0.392713302280754,0.394183198455721,0.676513090264052,3,184.5,253.5
8462,0,0,NA,-0.122351141646504,0.706730725243688,-0.731983242556453,4,184.5,253.5
8462,0,0,0,-0.99473787099123,0.189486760646105,0.496912217698991,5,184.5,253.5
8492,1,1,0,-0.684439319651574,0.456456026528031,0.713267786428332,1,274.5,253.5
8492,0,0,NA,-0.101980737410486,0.352769443299621,0.000488013494759798,2,274.5,253.5
8492,1,0,1,-0.0783942868001759,0.0965841156430542,-0.799280801787972,3,274.5,253.5
8492,0,1,0,-0.289633331820369,-0.282499121502042,0.836822150740772,4,274.5,253.5
8492,0,0,0,-0.289877897128463,-0.56198135111481,-0.343250900041312,5,274.5,253.5
8494,0,0,0,-0.807071981485933,0.43974736565724,-0.283880149479955,1,280.5,253.5
8494,0,1,0,-0.516756806056947,-0.731468580663204,-0.271006732713431,2,280.5,253.5
8494,0,0,0,-0.84440943133086,0.401246077846736,0.424630470108241,3,280.5,253.5
8494,1,0,0,0.182777591049671,0.151795420795679,0.876422176137567,4,280.5,253.5
8494,0,0,0,-0.525978046935052,0.29116674605757,0.912808443885297,5,280.5,253.5
8495,1,0,0,-0.727737665642053,0.675640454050153,0.715771209914237,1,283.5,253.5
8495,0,0,NA,-0.257253078743815,0.328203740529716,-0.469659545924515,2,283.5,253.5
8495,0,0,0,-0.437388953287154,0.655146041885018,-0.217422078363597,3,283.5,253.5
8495,0,0,0,0.276704262476414,0.111331648658961,0.611625895369798,4,283.5,253.5
8495,0,0,1,-0.960398881230503,0.26389151904732,-0.526181435678154,5,283.5,253.5
8505,NA,0,0,-0.36006921576336,0.649872958660126,-0.486807693727314,1,13.5,256.5
8505,1,NA,0,0.248414842877537,-0.00816719001159072,0.898942933883518,2,13.5,256.5
8505,1,1,1,0.498881333973259,-0.409829164389521,-0.890244803391397,3,13.5,256.5
8505,NA,0,0,-0.69792315363884,0.196562522090971,0.673241809010506,4,13.5,256.5
8505,0,0,0,0.916256063152105,-0.227632373571396,0.383972273673862,5,13.5,256.5
8512,1,0,1,-0.775729548186064,0.512742093298584,-0.69514950318262,1,34.5,256.5
8512,0,0,1,0.334237974602729,-0.194711397401989,0.661894420627505,2,34.5,256.5
8512,0,0,0,0.399005017708987,0.252833953592926,-0.483992139808834,3,34.5,256.5
8512,0,0,0,-0.982357285916805,-0.419984368141741,-0.519068855792284,4,34.5,256.5
8512,0,NA,0,0.220113767310977,-0.221345618832856,0.785596722271293,5,34.5,256.5
8516,1,NA,0,-0.265405125916004,0.205701628234237,0.481133918743581,1,46.5,256.5
8516,0,0,NA,-0.239216733723879,0.102325703483075,0.882261445280164,2,46.5,256.5
8516,0,0,0,-0.260595326311886,-0.130138657055795,-0.941198849119246,3,46.5,256.5
8516,0,0,0,0.435139460489154,-0.823857669718564,-0.45981509424746,4,46.5,256.5
8516,0,0,0,-0.837426329497248,-0.119741656817496,0.121623763348907,5,46.5,256.5
8517,0,0,0,0.793057296425104,0.457418102771044,-0.59328494919464,1,49.5,256.5
8517,0,0,0,0.552235703915358,-0.946326683275402,-0.78898361325264,2,49.5,256.5
8517,0,0,0,0.46707616513595,-0.483391060493886,-0.600452571175992,3,49.5,256.5
8517,NA,0,0,0.650487223174423,-0.773001394234598,-0.883465577848256,4,49.5,256.5
8517,0,0,0,0.735309886746109,0.325341012328863,-0.447960721794516,5,49.5,256.5
8532,0,0,0,0.941020877100527,0.0168435988016427,0.158632174134254,1,94.5,256.5
8532,0,NA,0,0.247217515483499,-0.13362291874364,0.627978313714266,2,94.5,256.5
8532,0,0,0,-0.751047303434461,0.127997422590852,-0.89877623738721,3,94.5,256.5
8532,0,0,0,0.996610863599926,-0.600025833118707,-0.623850823380053,4,94.5,256.5
8532,0,0,0,0.771592257078737,-0.216376608703285,0.493563468568027,5,94.5,256.5
8536,0,0,0,0.165566199924797,0.784726379439235,-0.154793518595397,1,106.5,256.5
8536,0,0,0,-0.622741965111345,-0.556300354655832,-0.492059273645282,2,106.5,256.5
8536,NA,0,0,0.409198653418571,0.388325049541891,0.720409196335822,3,106.5,256.5
8536,0,NA,0,-0.852472103666514,-0.0218794010579586,0.682328425347805,4,106.5,256.5
8536,0,0,0,-0.710464233066887,0.811390941496938,-0.0249390262179077,5,106.5,256.5
8541,NA,0,0,-0.134025139734149,0.802978441584855,-0.792293187696487,1,121.5,256.5
8541,0,NA,0,0.633117766585201,0.31722488347441,0.183870781213045,2,121.5,256.5
8541,0,0,NA,-0.561742438003421,0.87034599063918,0.856763058807701,3,121.5,256.5
8541,0,0,0,0.662279507610947,-0.871270621195436,-0.654111923649907,4,121.5,256.5
8541,0,0,0,-0.966519111767411,0.278502246364951,0.933739207684994,5,121.5,256.5
8544,0,0,0,-0.204875779803842,0.798540928401053,-0.530741786118597,1,130.5,256.5
8544,0,0,0,0.864125236868858,-0.128424479160458,0.270781061146408,2,130.5,256.5
8544,0,0,0,0.589004226494581,0.796194924972951,-0.487514147069305,3,130.5,256.5
8544,0,0,0,0.277291876263916,0.320796221494675,-0.480935330502689,4,130.5,256.5
8544,0,NA,0,-0.608314515091479,0.480498082004488,-0.255594266112894,5,130.5,256.5
8546,0,0,0,-0.480081503279507,0.236299134325236,0.631850745528936,1,136.5,256.5
8546,NA,0,0,0.197448317892849,0.622730735689402,-0.560160092543811,2,136.5,256.5
8546,0,0,0,-0.12649180740118,-0.315746157430112,0.626835162285715,3,136.5,256.5
8546,0,0,0,-0.213624411728233,0.36399862030521,-0.759656013920903,4,136.5,256.5
8546,0,0,0,-0.842375960666686,-0.521065895911306,-0.648784092627466,5,136.5,256.5
8547,0,0,0,0.841102936770767,-0.152126571163535,-0.271376546937972,1,139.5,256.5
8547,0,0,0,0.271803328767419,0.375457782298326,-0.498795316554606,2,139.5,256.5
8547,NA,0,0,0.0685302680358291,-0.331021678633988,0.915023072157055,3,139.5,256.5
8547,0,0,0,0.749231612775475,-0.307112637907267,0.8642443632707,4,139.5,256.5
8547,0,0,0,-0.857138604391366,-0.0880832364782691,-0.330242616124451,5,139.5,256.5
8552,1,1,0,-0.683443835936487,-0.195768268313259,-0.0195404938422143,1,154.5,256.5
8552,0,0,0,-0.32456553960219,0.994908684398979,-0.048846042715013,2,154.5,256.5
8552,0,0,0,-0.273354015313089,-0.34200634341687,-0.307961612474173,3,154.5,256.5
8552,0,0,0,0.386398680042475,0.213434752542526,0.838722352869809,4,154.5,256.5
8552,0,0,0,0.715325050521642,-0.100519131403416,-0.862416072748601,5,154.5,256.5
8567,0,NA,0,-0.195430085062981,-0.425994457677007,0.167111482936889,1,199.5,256.5
8567,0,0,NA,0.670992016326636,0.184901948552579,-0.79198204446584,2,199.5,256.5
8567,NA,0,0,0.864447837695479,-0.604755826294422,0.192388437688351,3,199.5,256.5
8567,NA,0,0,0.0465360688976943,0.87155818939209,-0.462490890175104,4,199.5,256.5
8567,0,0,0,0.675609538797289,-0.810914456378669,0.741786664351821,5,199.5,256.5
8577,0,0,0,0.936727830208838,0.112646383233368,0.152590138372034,1,229.5,256.5
8577,0,NA,0,-0.519254301209003,-0.444550982676446,-0.665727338753641,2,229.5,256.5
8577,NA,0,NA,-0.922169754747301,-0.673288580030203,-0.0769426804035902,3,229.5,256.5
8577,0,0,0,0.825057958252728,0.695908988825977,-0.756302288733423,4,229.5,256.5
8577,0,0,0,0.541656476911157,0.328918281942606,0.325384848751128,5,229.5,256.5
8579,0,0,0,0.0117164496332407,0.0541464951820672,-0.420652964152396,1,235.5,256.5
8579,1,1,1,-0.845178528223187,-0.710950179025531,0.656446273904294,2,235.5,256.5
8579,0,0,0,0.639064395334572,0.460151911247522,0.351672765798867,3,235.5,256.5
8579,0,0,NA,-0.673709459137172,-0.46367223514244,0.461382028181106,4,235.5,256.5
8579,0,0,0,0.186420945916325,0.364462598226964,-0.906799198593944,5,235.5,256.5
8589,0,1,0,0.844266110565513,0.164898426737636,0.0807220968417823,1,265.5,256.5
8589,0,0,0,0.879067948553711,-0.674297960475087,0.632706318050623,2,265.5,256.5
8589,0,0,0,0.247388838324696,-0.625993719790131,0.00770037481561303,3,265.5,256.5
8589,0,0,0,-0.599069473333657,0.0535358721390367,0.877136512193829,4,265.5,256.5
8589,0,0,0,0.657794963102788,0.856427520979196,0.348080098628998,5,265.5,256.5
8598,0,1,0,-0.584349103737622,0.871001410763711,0.39987291302532,1,292.5,256.5
8598,0,0,0,-0.186772520653903,0.636423646472394,0.62084779003635,2,292.5,256.5
8598,0,NA,0,-0.563673772849143,0.558983428869396,-0.839202339760959,3,292.5,256.5
8598,0,0,0,0.57965131662786,0.0388514054939151,0.342616158537567,4,292.5,256.5
8598,0,0,0,0.833019649144262,-0.689338866155595,0.28821582486853,5,292.5,256.5
8601,0,0,0,-0.908141687046736,0.181272889021784,0.505799215752631,1,1.5,259.5
8601,0,0,0,0.982879921328276,0.963670693337917,0.459458737168461,2,1.5,259.5
8601,0,0,0,-0.052538397256285,-0.099028408061713,0.776893094182014,3,1.5,259.5
8601,0,0,0,-0.910118682309985,0.539969252422452,0.171955513767898,4,1.5,259.5
8601,0,0,0,-0.151776904705912,-0.486280794255435,0.00879988074302673,5,1.5,259.5
8608,0,0,0,0.727985400240868,-0.0466999723576009,-0.933887189719826,1,22.5,259.5
8608,0,0,0,0.00669413711875677,-0.201106742024422,-0.951865328475833,2,22.5,259.5
8608,0,0,0,-0.542798968497664,-0.0341333514079452,0.904633260332048,3,22.5,259.5
8608,0,0,0,-0.876062188763171,-0.29574760934338,0.902141395490617,4,22.5,259.5
8608,0,0,0,-0.652136090677232,0.961739305406809,-0.137505794409662,5,22.5,259.5
8613,1,NA,0,-0.243046743329614,-0.643567471764982,0.618123390711844,1,37.5,259.5
8613,0,0,1,0.550075181294233,0.559965304099023,0.0468416279181838,2,37.5,259.5
8613,0,0,0,0.496913300827146,-0.450332194101065,0.681198037229478,3,37.5,259.5
8613,0,0,0,-0.422945049591362,0.171452715061605,-0.838820576202124,4,37.5,259.5
8613,NA,0,0,0.111823890823871,-0.592178460676223,0.595708919689059,5,37.5,259.5
8624,0,0,0,0.0219003548845649,-0.711830808315426,-0.387557201087475,1,70.5,259.5
8624,NA,0,0,0.665867934469134,0.30627459147945,-0.148897836916149,2,70.5,259.5
8624,0,NA,0,0.0349037838168442,-0.38656111760065,0.647784484550357,3,70.5,259.5
8624,1,0,NA,-0.925835346337408,0.96310066152364,0.823902745731175,4,70.5,259.5
8624,0,0,1,-0.0597515483386815,0.673077348619699,-0.284837576560676,5,70.5,259.5
8626,NA,0,0,0.648275500163436,0.818917370866984,0.768287388142198,1,76.5,259.5
8626,0,0,0,0.425779391545802,-0.693053411785513,0.728830070234835,2,76.5,259.5
8626,0,NA,0,0.94409813079983,0.722916276194155,0.436540696304291,3,76.5,259.5
8626,0,1,0,-0.551606451161206,-0.591968671884388,0.626998449675739,4,76.5,259.5
8626,1,0,0,-0.670318129938096,0.122866785619408,0.351494856178761,5,76.5,259.5
8632,0,0,0,-0.657479623798281,-0.046251795720309,-0.861208472866565,1,94.5,259.5
8632,NA,0,0,-0.120815708301961,0.416016856674105,-0.0390572063624859,2,94.5,259.5
8632,0,0,0,0.415379585232586,-0.483097089454532,-0.834485032595694,3,94.5,259.5
8632,0,0,NA,0.817575469147414,-0.764076620340347,-0.219992105383426,4,94.5,259.5
8632,0,0,0,0.783418823033571,-0.253993051126599,-0.17741286335513,5,94.5,259.5
8637,0,0,0,0.157317919190973,0.707338286098093,-0.195202589500695,1,109.5,259.5
8637,0,0,0,-0.816916745621711,-0.0815773974172771,0.51068558357656,2,109.5,259.5
8637,0,0,0,0.824079825077206,-0.812042262405157,-0.371617055498064,3,109.5,259.5
8637,0,0,0,-0.839694888330996,-0.571407913696021,0.525237261783332,4,109.5,259.5
8637,0,0,0,0.0168815883807838,-0.191245304886252,-0.240065786521882,5,109.5,259.5
8639,0,0,0,0.884956148918718,0.595169375650585,0.154482680838555,1,115.5,259.5
8639,0,0,0,0.983794898726046,-0.16655698325485,-0.02686667162925,2,115.5,259.5
8639,0,0,0,-0.418872994370759,-0.24862621538341,0.542605945840478,3,115.5,259.5
8639,0,0,0,-0.927984735462815,-0.232236102223396,-0.390822861809283,4,115.5,259.5
8639,0,0,0,-0.65631056856364,-0.00195293594151735,0.618065290618688,5,115.5,259.5
8644,NA,0,0,0.857334399130195,-0.139859600458294,0.0717008416540921,1,130.5,259.5
8644,0,0,0,0.615448348224163,-0.430965405423194,0.938061509747058,2,130.5,259.5
8644,0,0,0,-0.526579645462334,-0.578622687142342,-0.660171564668417,3,130.5,259.5
8644,0,0,0,0.823243186343461,-0.355231803841889,0.250688347034156,4,130.5,259.5
8644,NA,0,0,-0.425403193105012,-0.0745915747247636,-0.230778362601995,5,130.5,259.5
8654,0,0,0,-0.923395359888673,-0.267910591792315,0.896241471171379,1,160.5,259.5
8654,0,0,0,0.808696086052805,-0.912719336338341,0.0745642641559243,2,160.5,259.5
8654,0,0,NA,-0.174574029166251,0.432281677145511,-0.308341544121504,3,160.5,259.5
8654,0,0,0,-0.336815168615431,0.190691756084561,0.482144740410149,4,160.5,259.5
8654,NA,0,0,-0.413699786644429,0.795501744374633,0.931753412354738,5,160.5,259.5
8659,0,NA,0,-0.283948774449527,0.469657340086997,-0.443464731331915,1,175.5,259.5
8659,0,0,0,-0.940636867657304,-0.296393441036344,0.665954750962555,2,175.5,259.5
8659,0,0,0,0.228515334427357,-0.669059198349714,-0.843938585370779,3,175.5,259.5
8659,0,0,0,0.081679480150342,-0.419688133522868,-0.0473139355890453,4,175.5,259.5
8659,0,0,0,0.169780471827835,0.603062376845628,0.317595870234072,5,175.5,259.5
8676,1,0,0,-0.396039694081992,0.50971997063607,0.844475999474525,1,226.5,259.5
8676,0,0,0,-0.972924333065748,0.921114345546812,0.811742321122438,2,226.5,259.5
8676,0,0,0,0.285500165075064,-0.281331100966781,0.536965394858271,3,226.5,259.5
8676,0,0,0,0.365988957695663,-0.435924128163606,-0.802243763115257,4,226.5,259.5
8676,0,0,0,-0.942977401893586,-0.76876418851316,0.851894695777446,5,226.5,259.5
8677,0,0,0,0.994648088701069,0.93277652002871,-0.508212919812649,1,229.5,259.5
8677,0,0,0,0.55380923114717,0.691755034495145,-0.471537946723402,2,229.5,259.5
8677,0,0,0,0.211016908288002,0.323745960835367,0.074398335069418,3,229.5,259.5
8677,0,1,1,-0.106890655588359,-0.865641500335187,-0.471565773244947,4,229.5,259.5
8677,NA,1,0,-0.304634133353829,0.308288724627346,0.281102268025279,5,229.5,259.5
8680,1,NA,0,-0.466110534500331,0.724968741647899,0.673848598729819,1,238.5,259.5
8680,0,NA,0,-0.941772505175322,0.561185386497527,0.699274498037994,2,238.5,259.5
8680,NA,0,0,0.346824392210692,0.190923332702368,-0.877686151769012,3,238.5,259.5
8680,NA,0,0,0.363966350909323,0.963553154841065,-0.590000784490258,4,238.5,259.5
8680,0,0,0,-0.612152299843729,-0.892236876767129,0.0884092492051423,5,238.5,259.5
8686,0,0,0,0.737785284873098,0.73738081427291,0.0622954671271145,1,256.5,259.5
8686,0,0,0,0.30675304774195,0.62102525960654,0.708808110095561,2,256.5,259.5
8686,1,0,0,-0.996694426052272,-0.0113229039125144,0.67130042752251,3,256.5,259.5
8686,0,0,0,-0.810093404259533,0.986783370841295,-0.982299300376326,4,256.5,259.5
8686,0,0,1,0.493004473857582,-0.65909133059904,-0.865926463156939,5,256.5,259.5
8697,1,0,1,0.691155521199107,0.669881317764521,0.101784383878112,1,289.5,259.5
8697,0,1,0,-0.610050934832543,-0.215139964129776,0.295353888068348,2,289.5,259.5
8697,0,0,0,-0.397323429118842,0.697427340317518,0.573648388963193,3,289.5,259.5
8697,0,1,0,-0.168956730980426,-0.578272549901158,0.346745282877237,4,289.5,259.5
8697,0,0,0,0.0966108576394618,0.13068973692134,-0.242535154800862,5,289.5,259.5
8699,0,0,NA,0.547025540843606,0.520692197140306,-0.388104026671499,1,295.5,259.5
8699,0,0,0,0.243045545183122,0.761712402570993,-0.68982885684818,2,295.5,259.5
8699,0,0,0,-0.090682384558022,-0.600418631918728,-0.138905208557844,3,295.5,259.5
8699,0,0,0,-0.602509974502027,-0.816110885236412,0.863816799130291,4,295.5,259.5
8699,0,0,0,0.634560666978359,0.767711507622153,0.471554976888001,5,295.5,259.5
8706,0,NA,0,0.440381138585508,-0.94442239869386,0.90128804417327,1,16.5,262.5
8706,0,NA,0,0.123682580888271,0.843725895043463,-0.881890300661325,2,16.5,262.5
8706,0,0,0,0.602371191605926,0.286692477762699,-0.529175607021898,3,16.5,262.5
8706,0,0,NA,0.838043855503201,0.177762269973755,0.337050911039114,4,16.5,262.5
8706,0,0,1,0.712411981541663,-0.724776312243193,-0.828380227088928,5,16.5,262.5
8712,NA,0,0,0.600918365642428,-0.333096581976861,0.312212938442826,1,34.5,262.5
8712,1,0,0,0.447477848734707,-0.450684431008995,-0.77383476914838,2,34.5,262.5
8712,0,0,0,-0.0491805826313794,0.028761200606823,0.747619698289782,3,34.5,262.5
8712,0,0,0,0.30935733858496,0.737892590928823,0.791181671433151,4,34.5,262.5
8712,0,0,1,-0.600887611508369,-0.569457199424505,0.806099706329405,5,34.5,262.5
8713,0,0,0,-0.0553578771650791,0.329391757957637,0.693118115421385,1,37.5,262.5
8713,0,0,0,0.929694411344826,-0.826361838728189,0.995079250074923,2,37.5,262.5
8713,0,NA,0,-0.949178329668939,-0.317309165839106,-0.927684801630676,3,37.5,262.5
8713,0,0,NA,-0.0963695389218628,-0.275191246531904,0.643892544321716,4,37.5,262.5
8713,0,0,0,-0.34514499315992,0.0651079681701958,0.0610581100918353,5,37.5,262.5
8714,0,0,0,0.368659164756536,0.0481505710631609,-0.208765324670821,1,40.5,262.5
8714,1,0,0,-0.471437593456358,0.203565934672952,0.225586350075901,2,40.5,262.5
8714,0,0,0,0.726062193047255,0.533905349206179,0.216272934805602,3,40.5,262.5
8714,0,0,0,-0.880318291019648,-0.0116156307049096,-0.507864575833082,4,40.5,262.5
8714,0,NA,0,-0.679486905690283,0.164104054681957,-0.389390376862139,5,40.5,262.5
8716,0,0,0,0.231105196755379,0.139746925793588,0.727805891539901,1,46.5,262.5
8716,1,0,0,-0.852270854171365,-0.15590136917308,-0.012083497364074,2,46.5,262.5
8716,NA,0,0,-0.952487362548709,-0.303295242600143,-0.468456303235143,3,46.5,262.5
8716,0,0,NA,-0.30298313125968,-0.160983616486192,0.370869596023113,4,46.5,262.5
8716,0,0,0,-0.374450722243637,-0.79643203644082,-0.143058944027871,5,46.5,262.5
8721,0,NA,0,0.775923477485776,-0.81493405206129,-0.350121670402586,1,61.5,262.5
8721,0,0,0,-0.8023741543293,-0.0341754462569952,0.435053812339902,2,61.5,262.5
8721,0,0,0,-0.904481493402272,-0.0655554332770407,0.229727166239172,3,61.5,262.5
8721,0,0,0,0.294131943024695,-0.994751901365817,-0.540417945943773,4,61.5,262.5
8721,0,1,1,0.599836158566177,0.492178547661752,-0.0394718665629625,5,61.5,262.5
8726,0,0,0,0.292103508487344,-0.170518148690462,0.953181601595134,1,76.5,262.5
8726,NA,0,0,0.546888949349523,0.0257619675248861,0.486039663199335,2,76.5,262.5
8726,0,NA,0,-0.105183209758252,0.782272456213832,-0.564411539584398,3,76.5,262.5
8726,NA,0,0,-0.872713973280042,-0.981628021225333,0.332364060916007,4,76.5,262.5
8726,0,0,0,-0.06771086063236,0.684259899891913,-0.111839559394866,5,76.5,262.5
8731,0,0,NA,-0.696489680558443,-0.846152014564723,-0.743131461087614,1,91.5,262.5
8731,1,0,0,-0.378872179426253,-0.844516275450587,-0.893176149576902,2,91.5,262.5
8731,NA,NA,0,0.700993228703737,-0.71527672605589,-0.983325936831534,3,91.5,262.5
8731,0,0,0,-0.103459559381008,0.795333808753639,0.731323754414916,4,91.5,262.5
8731,0,0,NA,-0.0343070728704333,-0.705410386901349,-0.99875246733427,5,91.5,262.5
8733,0,0,0,0.643093007616699,-0.543043573386967,0.253468754701316,1,97.5,262.5
8733,NA,0,0,0.622849779669195,-0.846607087180018,-0.175811594352126,2,97.5,262.5
8733,0,0,NA,-0.820094080641866,-0.32351123355329,0.156136971432716,3,97.5,262.5
8733,0,0,0,-0.668006831314415,-0.0189975467510521,-0.733104933518916,4,97.5,262.5
8733,0,0,0,-0.309729968197644,0.649088762700558,0.606538470368832,5,97.5,262.5
8745,0,0,0,0.745651785284281,-0.729057867545635,-0.0373911592178047,1,133.5,262.5
8745,0,0,0,0.983171314001083,0.845672810915858,-0.237685757223517,2,133.5,262.5
8745,0,0,0,-0.594449512194842,0.0087493141181767,-0.161179190501571,3,133.5,262.5
8745,0,0,0,0.335468058940023,-0.759023251477629,0.50680824695155,4,133.5,262.5
8745,0,0,0,-0.0136289247311652,-0.104110536165535,-0.394162949174643,5,133.5,262.5
8756,1,0,0,-0.240264602936804,0.0911302715539932,0.941009826958179,1,166.5,262.5
8756,NA,0,0,0.479688353836536,-0.479493109509349,0.858388740569353,2,166.5,262.5
8756,0,0,0,0.284545187838376,0.446758283767849,0.102445834781975,3,166.5,262.5
8756,0,0,0,0.0481490669772029,0.741270707454532,0.474258742295206,4,166.5,262.5
8756,0,0,0,-0.126597021706402,0.663079286925495,-0.336312881205231,5,166.5,262.5
8758,NA,1,1,0.679353287443519,-0.701996170450002,-0.925020828843117,1,172.5,262.5
8758,0,0,0,0.0397646543569863,0.572875645011663,0.17541873222217,2,172.5,262.5
8758,0,NA,0,-0.480039179790765,-0.0690310760401189,0.59377704327926,3,172.5,262.5
8758,0,NA,0,0.692449294961989,0.539601364638656,0.314057971350849,4,172.5,262.5
8758,0,0,0,-0.0166375120170414,0.563000064343214,0.962774150073528,5,172.5,262.5
8760,0,0,0,0.831081579905003,-0.404003314673901,-0.100688578560948,1,178.5,262.5
8760,0,NA,0,-0.881480470765382,0.0209095375612378,0.329253250733018,2,178.5,262.5
8760,0,0,0,0.507853216025978,0.159184732474387,-0.221649076323956,3,178.5,262.5
8760,NA,0,0,-0.143458782229573,-0.871295360382646,-0.53469037078321,4,178.5,262.5
8760,0,0,0,0.175633320119232,0.0797500470653176,0.307605128269643,5,178.5,262.5
8762,0,0,0,-0.95727272843942,-0.312087717466056,0.0911423158831894,1,184.5,262.5
8762,NA,0,NA,-0.81042116554454,0.0316859977319837,0.921905769966543,2,184.5,262.5
8762,0,0,0,0.981292202137411,-0.907960486598313,-0.0735995322465897,3,184.5,262.5
8762,NA,0,0,-0.782843260094523,0.585730232298374,0.833209764678031,4,184.5,262.5
8762,0,0,0,0.458383013959974,0.662264018785208,0.136716168373823,5,184.5,262.5
8764,0,0,0,0.332236950751394,-0.945451099425554,0.246812334284186,1,190.5,262.5
8764,1,0,1,-0.858711529057473,0.0425648749805987,-0.284377079457045,2,190.5,262.5
8764,0,0,0,-0.72771198535338,0.483607168309391,-0.667725278995931,3,190.5,262.5
8764,0,0,0,0.0225276038981974,0.409261098597199,-0.964187729172409,4,190.5,262.5
